CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15164065,2,MOTOR VEHICLE,N,N,TX,KM4MJ5279C1700732,NA,WHI,HYOSUNG,NA,MOTORCYCLE,N,79907,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,NA,NA,NA,N,OWNER,LEFT LEGALLY PARKED,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15164206,1,MOTOR VEHICLE,N,Y,TX,JH2PC370X6M302269,2006,BLK,HONDA,NA,MOTORCYCLE,Y,77077,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,3,N,EXPRO COLLISION,1700 BRITTMORE,CHANGED LANE WHEN UNSAFE,FAILED TO CONTROL SPEED,NA,WEST,Y,0,1,0,0,0,1,0
15164226,1,MOTOR VEHICLE,N,N,TX,SMT600FS83J176992,2003,SIL,NA,NA,MOTORCYCLE,N,75067,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,PRO-TOW,1006 E MAIN ST LEWISVILLE TX,FAILED TO STOP FOR TRAIN,SPEEDING - (OVERLIMIT),NA,NORTH,Y,1,0,0,0,0,1,0
15164313,1,MOTOR VEHICLE,N,N,TX,KM4MP578271601787,2007,GRN,HYOSUNG,NA,MOTORCYCLE,Y,79922,2,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,2,NA,NA,NA,N,,,FAILED TO PASS TO LEFT SAFELY,NA,NA,SOUTH,Y,0,0,0,0,1,0,0
15164795,1,MOTOR VEHICLE,N,N,TX,JS1VS52A7P2103895,1993,BLK,SUZUKI,UNKNOWN,MOTORCYCLE,N,76384,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,GOODRUM'S WRECKER,"6591 BUS. HWY 287, VERNON, TX 76384",UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15165323,2,MOTOR VEHICLE,N,N,TX,JKAEXVD139A113881,NA,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79336,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,BUSH WRECKER,BUSH'S GARAGE,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15165410,1,MOTOR VEHICLE,N,N,TX,9D10871H4,1974,PLE,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76137,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,,AA WRECKER,5709 B DENTON HIGHWAY,UNDER INFLUENCE - ALCOHOL,NA,NA,WEST,Y,0,0,0,1,0,0,0
15166323,2,MOTOR VEHICLE,N,N,TX,JH2RC50006M203023,2006,PLE,HONDA,NA,MOTORCYCLE,N,75455,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,DICKEY MORROW,US 67 E MT PLEASANT TX 75455,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15166369,1,MOTOR VEHICLE,N,N,NA,JH2HE03073K224687,2003,WHI,HONDA,NA,MOTORCYCLE,N,75009,2,NA,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,,,NONE,NA,NA,UNKNOWN,Y,0,0,0,1,0,0,0
15167355,1,MOTOR VEHICLE,N,N,TX,JYARJ06E28A037821,NA,BLK,YAMAHA,UNKNOWN,MOTORCYCLE,N,79423,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,N,DRIVEN FROM SCENE BY RELATIVE,,HAD BEEN DRINKING,FAILED TO YIELD ROW - STOP SIGN,NA,EAST,Y,0,0,1,0,0,1,0
15169417,2,MOTOR VEHICLE,N,N,TX,JKBZXNA117A020548,2007,BLU,KAWASAKI,NA,MOTORCYCLE,N,78541,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,LIGHTHING TOWING & RECOVERY,11360 EASTEX FRWY,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15169996,2,MOTOR VEHICLE,N,N,TX,1HD4CR2129K419051,NA,RED,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76528,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,FINCHER'S TOWING,"3209 S STATE HWY 36 GATESVILLE, TX 76528",NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15170392,1,MOTOR VEHICLE,N,N,TX,JKAEXMF1X6DA22465,2006,BLU,KAWASAKI,NA,MOTORCYCLE,N,76549,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,N,BILL'S TOWING (254)628-1010,"3700 BACON RANCH  KILLEEN, TX  76543",NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15172548,1,MOTOR VEHICLE,N,N,TX,JS1GN7CA152110395,2005,BLK,SUZUKI,NA,MOTORCYCLE,N,79934,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,11,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,N,,,FAILED TO CONTROL SPEED,NA,DRIVER INATTENTION,NORTH,Y,0,1,0,0,0,1,0
15174741,2,MOTOR VEHICLE,Y,N,TX,1HD1JS910GB016995,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78541,2,NA,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,0,0,0,0
15174773,1,MOTOR VEHICLE,N,N,TX,1HD1GHV193K300613,2003,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78654,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,H&H WRECKER SERVICE,"604 AVE P MARBLE FALLS, TEXAS 78654",FAILED TO GIVE HALF OF ROADWAY,NA,IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),NORTHWEST,Y,1,0,0,0,0,1,0
15174857,2,MOTOR VEHICLE,N,N,TX,1NXBR32E27Z900115,2007,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77511,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,"EASTSIDE, 281-431-0427","21105 MORRIS AVENUE, MANVEL, TX 77578",NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15181129,1,MOTOR VEHICLE,N,N,TX,RLHKF1800FY000575,NA,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,77662,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,EARNEST KNAPP,"5760 HWY 105 VIDOR, TX 77662",UNDER INFLUENCE - DRUG,FAILED TO DRIVE IN SINGLE LANE,FATIGUED OR ASLEEP,WEST,Y,0,1,0,0,0,1,0
15184211,2,MOTOR VEHICLE,Y,N,TX,5VPDW36N8E3034778,NA,NA,UNKNOWN,UNKNOWN,MOTORCYCLE,Y,77459,1,PROOF OF LIABILITY INSURANCE,INVALID VALUE,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,QUALITY PAINT AND BODY,"1522 TEXAS PARKWAY, MISSOURI CITY, TX 77",NONE,NA,NA,WEST,Y,0,0,0,0,0,0,0
15184211,2,MOTOR VEHICLE,Y,N,TX,5VPDW36N8E3034778,NA,NA,UNKNOWN,UNKNOWN,MOTORCYCLE,Y,77459,1,PROOF OF LIABILITY INSURANCE,INVALID VALUE,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,QUALITY PAINT AND BODY,"1522 TEXAS PARKWAY, MISSOURI CITY, TX 77",NONE,NA,NA,WEST,Y,0,0,0,0,0,0,0
15185163,2,MOTOR VEHICLE,N,N,TX,JH2KF0109FK003196,1985,GRY,HONDA,NA,MOTORCYCLE,N,79311,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,INDEPENDENT WRECKER,"13807 CR 1420 #3 WOLFFORTH, TX",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15186393,1,MOTOR VEHICLE,N,N,TX,1HD1FDV191Y618947,2001,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79007,3,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,WINKLER COUNTY TOWING,"WINKLER COUNTY TOWING, S. HWY 18 KERMIT,",FAILED TO CONTROL SPEED,DRIVER INATTENTION,NA,WEST,Y,0,0,0,1,0,0,0
15207888,1,MOTOR VEHICLE,N,N,TX,1HD1CHP1PWY215443,1998,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75956,2,NA,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,NA,NA,NA,N,CHUCKS 409-832-8228,"2945 BLANCHETTE ST, BEAUMONT, TX 77701",UNSAFE SPEED,NA,NA,WEST,Y,0,1,0,0,0,1,0
15209482,2,MOTOR VEHICLE,N,N,TX,1HD4NBB17FC503843,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78046,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15209513,2,MOTOR VEHICLE,N,N,TX,5KMMSG2PX67001970,2006,RED,UNKNOWN,UNKNOWN,MOTORCYCLE,N,78041,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,OWNER,1013 WILLOW ST,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15209513,2,MOTOR VEHICLE,N,N,TX,5KMMSG2PX67001970,2006,RED,UNKNOWN,UNKNOWN,MOTORCYCLE,N,78041,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,OWNER,1013 WILLOW ST,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15213233,2,MOTOR VEHICLE,N,N,TX,1HD1JD5187Y021280,2007,RED,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78355,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,HUGHES WRECKER,4526 E. SANTA GERTRUDIS,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15215534,2,MOTOR VEHICLE,N,N,TX,1HD1KGM1XDB689452,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77539,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,NA,NA,NA,N,DEWITT WRECKER,DEWITT WRECKER,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15215737,1,MOTOR VEHICLE,N,N,TX,JKAZX9B1X2A000625,2002,BLK,KAWASAKI,NA,MOTORCYCLE,N,79762,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,DRIVEN AWAY BY DRIVER,,FAILED TO CONTROL SPEED,OTHER (EXPLAIN IN NARRATIVE),ANIMAL ON ROAD- WILD,SOUTHEAST,Y,0,1,0,0,0,1,0
15215876,1,MOTOR VEHICLE,N,N,TX,JYAVP27E9CA014830,NA,SIL,YAMAHA,UNKNOWN,MOTORCYCLE,N,77320,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 7 HIGHEST,12,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 7 HIGHEST,11,N,DRIVER,LEFT AT SCENE,DRIVER INATTENTION,FAULTY EVASIVE ACTION,FAILED TO CONTROL SPEED,NORTHEAST,Y,0,1,0,0,0,1,0
15237398,1,MOTOR VEHICLE,N,N,TX,JH2RC50064M001509,2004,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,77510,1,LIABILITY INSURANCE POLICY,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,Y,MCH WRECKER SERVICE,WRECKER LOT,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15315064,2,MOTOR VEHICLE,N,N,TN,1HD1KRM15GB612598,NA,GRY,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,37857,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,E&S AUTO,500 S COLUMBIA DRIVE,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15315137,2,MOTOR VEHICLE,N,N,TX,1HD4CJM463K420784,2003,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76401,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,10,RIGHT SIDE DAMAGE ANGULAR IMPACT,NO DAMAGE,1,N,WRECKER,PARHAM'S,NONE,NA,NA,SOUTHWEST,Y,1,0,0,0,0,1,0
15699967,2,MOTOR VEHICLE,N,N,TX,1HD1BMY1X3Y060388,2003,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77493,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,10,NA,NA,NA,N,OWNERS REQUEST,"HOUSTON, TEXAS",NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
14673345,2,MOTOR VEHICLE,N,N,TX,JYAVP02E61A014938,2001,RED,YAMAHA,UNKNOWN,MOTORCYCLE,N,78384,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,DANNY'S WRECKER SERVICE,"915 CECILIA   ALICE, TEXAS 78332",NONE,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
15172543,2,MOTOR VEHICLE,N,N,TX,JS1GX72A892102277,NA,BLK,SUZUKI,UNKNOWN,MOTORCYCLE,N,77414,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 2,5,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15175697,1,MOTOR VEHICLE,N,N,TX,,NA,BLK,HONDA,NA,MOTORCYCLE,N,77082,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,,,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15175818,2,MOTOR VEHICLE,Y,N,NA,1HD1FC4118Y630337,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75057,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,3,N,SELF,,NONE,NA,NA,SOUTH,N,0,0,0,0,0,0,0
15175818,3,MOTOR VEHICLE,Y,N,NA,1HD1BX51X8Y016100,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75057,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,9,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,3,N,SELF,,NONE,NA,NA,SOUTH,N,0,0,0,0,0,0,0
15177959,1,MOTOR VEHICLE,N,N,TX,JYARN23E6CA013521,NA,WHI,YAMAHA,NA,MOTORCYCLE,N,765040000,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,NA,N,WARDS,WARDS,DRIVER INATTENTION,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15179264,1,MOTOR VEHICLE,N,N,TX,JYAVN05EXEA007742,NA,GRN,YAMAHA,NA,MOTORCYCLE,N,78620,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,HARPER'S TOWING,"141 S. CANYONWOOD DR., DRIPPING SPRINGS",NONE,NA,NA,SOUTHEAST,Y,0,1,0,0,0,1,0
15179344,2,MOTOR VEHICLE,N,N,TX,1HD1JA5128Y078980,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78602,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,USA AUTO SALES,291 HWY 290 E ELGIN TX 78602,NONE,NA,NA,SOUTH,Y,0,0,0,0,0,0,2
15181210,2,MOTOR VEHICLE,N,N,TX,JKAVN2C188A017135,NA,RED,KAWASAKI,NA,MOTORCYCLE,N,75470,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15181802,1,MOTOR VEHICLE,N,N,TX,1U9S949503M085072,2003,RED,ULTRA LITE MFG,UNKNOWN,MOTORCYCLE,N,75088,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,BUSTERS WRECKER SERVICE,303 W BROAD ST FORNEY TX 75126,UNSAFE SPEED,NA,NA,NORTHEAST,Y,1,0,0,0,0,1,0
15182852,1,MOTOR VEHICLE,N,N,TX,JS1GT75A542107470,2004,BLU,SUZUKI,UNKNOWN,MOTORCYCLE,N,76088,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,UNSAFE SPEED,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15184995,3,MOTOR VEHICLE,Y,N,TX,JKBZGNA119A021346,NA,BLK,KAWASAKI,NA,MOTORCYCLE,N,79907,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,N,,,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,0
15185032,1,MOTOR VEHICLE,N,N,TX,JH2PC35041M210456,2001,BLK,HONDA,NA,MOTORCYCLE,N,79924,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,Y,,,FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,1,0,0,1,0
15185191,1,MOTOR VEHICLE,N,N,TX,JYARN17E07A002864,2007,BLK,YAMAHA,NA,MOTORCYCLE,N,76018,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,KELLY MCKNIGHT WRECKER 817-265-1336,"1108  HARRISON AVE, ARLINGTON, TX, 76011",UNDER INFLUENCE - ALCOHOL,SPEEDING - (OVERLIMIT),NA,NORTH,Y,1,0,0,0,0,1,0
15185713,2,MOTOR VEHICLE,N,N,TX,ZD4SGC00294001568,NA,SIL,APRILIA,UNKNOWN,MOTORCYCLE,N,77074,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,U S AUTO CONNECTION,REPAIR SHOP,NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15186745,2,MOTOR VEHICLE,N,N,TX,1HD1GM41X8K324825,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77340,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,OWNER,"3145  HWY 19 S., HUNTSVILLE, TX",NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15186745,3,MOTOR VEHICLE,N,N,TX,1HD1JN516AB029605,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77316,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,GEORGE WHITE WRECKER SVC. 646-3845,"149 MAPLE, ONALASKA, TX",NONE,NA,NA,NORTH,N,1,0,0,0,0,1,1
15187101,1,MOTOR VEHICLE,N,Y,TX,JS1GR7LA692104098,NA,BLK,SUZUKI,NA,MOTORCYCLE,N,78521,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,PENA'S WRECKER,195 N IOWA,UNDER INFLUENCE - ALCOHOL,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
15187217,2,MOTOR VEHICLE,N,N,TX,1HD1BW5188Y079254,NA,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75061,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15187255,1,MOTOR VEHICLE,N,N,TX,1HD1KBM11GB681022,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77406,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,NA,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,NA,N,EASTSIDE,"513 PECAN, FRESNO",CHANGED LANE WHEN UNSAFE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15187669,2,MOTOR VEHICLE,N,N,TX,1HD1JPV18DB030884,NA,GRN,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79904,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,PRIVATE TOW,8949 ROBERT DR #7,NONE,NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
15188330,1,MOTOR VEHICLE,N,N,TX,1HD1FFW1X3Y631851,2003,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79412,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,3,N,PERSONAL CONVEYANCE,,UNDER INFLUENCE - ALCOHOL,FAILED TO CONTROL SPEED,NA,NORTH,Y,1,0,0,0,0,1,0
15188330,2,MOTOR VEHICLE,N,N,TX,1HD1KRM18FB641558,NA,WHI,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79424,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,3,N,PERSONAL CONVEYANCE,,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15188763,2,MOTOR VEHICLE,N,N,TX,JS1GX72A3B2101771,NA,WHI,SUZUKI,NA,MOTORCYCLE,N,77057,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15188855,2,MOTOR VEHICLE,N,N,TX,WB10166A1WXA16305,1998,WHI,BMW,UNKNOWN,MOTORCYCLE,N,78621,1,LIABILITY INSURANCE POLICY,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,DRIVEN AWAY,DRIVEN AWAY,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
15189032,1,MOTOR VEHICLE,N,N,TX,1HD1JD518BB027012,NA,MAR,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78247,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,12,NA,NA,NA,N,TEXAS TOWING,GROWDON POUND,DRIVER INATTENTION,UNDER INFLUENCE - ALCOHOL,NA,SOUTH,Y,0,1,0,0,0,1,0
15189147,1,MOTOR VEHICLE,N,N,OH,JKAEXEA1X7A022480,2007,WHI,SUZUKI,NA,MOTORCYCLE,N,77489,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
