"CRASH_ID","DAMAGED_PROPERTY"
15123832,"GRASS SOD"
15123840,"MAIL BOX RAN OVER"
15123840,"MAIL BOX RAN OVER"
15123876,"FIRE HYDRANT #6044"
15123883,"SPEED LIMIT SIGN"
15123883,"CONCRETE WALL"
15123914,"TREE"
15123914,"MAIL BOX"
15123967,"UTILITY POLE"
15124006,"METAL FENCING"
15124011,"STREET LIGHT POLE"
15124027,"15 FT OF ROCK WALL"
15124036,"WOOD ELECTRICAL POLE"
15124042,"LIGHT POLE"
15124092,"DAMAGED FIRE HYDRANT"
15124099,"ELECTRIC POLE"
15124106,"ROAD SIGN"
15124146,"STREET SIGN/STOP SIGN"
15124173,"YEILD SIGN DAMAGED"
15124188,"UTILITY POLE"
15124226,"TRAFFIC POLE AND LIGHT"
15124231,"TREES"
15124233,"DAMAGED FENCE"
15124249,"WOODEN FENCE"
15124264,"20 FEET OF BLACK ROD IRON FENCE DAMAGED"
15124277,"""DO NOT ENTER"" SIGN"
15124333,"VARIOUS POTTED PLANTS"
15124361,"STOP SIGN"
15124361,"FIRE HYDRANT"
15124443,"CONCRETE RETAINING WALL"
15124610,"PASTURE FENCE"
15124615,"30' OF GUARDRAIL"
15124644,"MAILBOX"
15124644,"MAILBOX"
15124644,"MAILBOX"
15124665,"GUARDRAIL"
15124665,"ATTENUATOR"
15124669,"MULTI SUPPORT UNIT (MAILBOX TREE)"
15124692,"FENCE LINE"
15124716,"TELEPHONE POLE"
15124769,"2005 JEEP CHEROKEE (TX-CDG5945)"
15124771,"CENTER CABLE"
15124814,"UTILITY POLE"
15124828,"LIGHT POLE"
15124833,"FREE-STANDING BRICK MAILBOX STAND"
15124850,"FENCE"
15124850,"TRAILER HOME"
15124866,"DAMAGED WOODEN FENCE"
15124866,"DAMAGED WOODEN FENCE"
15124874,"FENCE AND SHED"
15124874,"FENCE"
15124880,"WCA WASTE CORPERATION TEXAS METAL FENCE"
15124882,"HOUSE AND GATE DAMAGE"
15124955,"CRASH BARRELS"
15124979,"BRICK RETAINING WALL"
15124988,"POLE-150.00"
15124990,"NONE"
15124990,"NONE"
15124994,"BOULDERS (2)"
15125027,"POWER LINE POST"
15125055,"CENTER POST"
15125068,"WIRE FENCE"
15125102,"STOP SIGN"
15125182,"FENCE & POST DAMAGE"
15125189,"JERSEY BARRIER AND ROADWAY"
15125216,"BARRIER BARRELS"
15125228,"FENCE"
15125228,"FENCE"
15125230,"LIGHT POLE"
15125244,"CULVERT"
15125251,"CULVERT"
15125252,"GUIDEWIRE"
15125252,"ELECTRICAL BOX W/ SOLAR PANEL"
15125291,"SIGN"
15125304,"IRON FENCE"
15125311,"APPROXIMATELY 45' OF BARBED WIRE FENCE"
15125365,"CEDAR POST, WIRE FENCE"
15125383,"DAMAGED FENCE / COW GUARD"
15125519,"CONCRETE BRIDGE"
15125528,"TXD DOT CURVE SIGNS AND POLES"
15125540,"METAL PANEL"
15125540,"BARB WIRE FENCE"
15125548,"IRON FENCE"
15125566,"YIELD SIGN"
15125590,"LUMINAIRE"
15125645,"CONCRETE BRIDGE (281-242-5238)"
15125681,"DO NOT ENTER SIGN"
15125681,"CROSSWALK SIGNAL (#RR0538)"
15125712,"CONCRETE BARRIER"
15125723,"METAL GUARD RAIL"
15125724,"VEGITATION"
15125766,"GUARD RAIL/TRAFFIC SIGN/CONCRETE BRIDGE"
15125783,"TREE"
15125783,"ELECTRICAL BOX"
15125815,"ROCK WALL/TREE"
15125829,"BUSINESS SIGN FOR RIVER LEGACY PARK"
15125829,"NO PARKING SIGN"
15125838,"STEAL BILL BOARD SIGN"
15125908,"BACK FENCE"
15125908,"POLE 4011"
15125924,"DAMAGED CABLE BARRIER AND POLES"
15125970,"UTILITY POLE (ELECTRIC) ABC 519"
15125987,"CABLE BARRIER"
15125988,"DAMAGE TO EXTERIOR WALL"
15126009,"WIRE FENCE"
15126009,"UTILITY POLE # 11009938"
15126051,"ENTRANCE GATE"
15126063,"FENCE"
15126082,"CEMENTED POLES, ELECTRICAL BOX"
15126085,"BENT ROAD SIGN"
15126085,"BARBWIRE FENCE"
15126114,"CENTER CABLE BARRIER"
15126131,"BARBED WIRE FENCE"
15126149,"GUARDRAIL X 2"
15126168,"STOPSIGN"
15126200,"YIELD SIGN"
15126200,"DO NOT ENTER SIGN"
15126202,"METAL SPEED LIMIT SIGN WITH FLASHER"
15126238,"GUARD RAIL DAMAGED"
15126257,"FENCE"
15126267,"BARBED WIRE FENCE"
15126273,"FENCE"
15126278,"RETAINING WALL"
15126296,"GUARDRAIL"
15126300,"FENCE"
15126300,"WOOD PILE"
15126305,"STOP,ONE WAY,DO NOT ENTER POSTS"
15126323,"TELEPHONE POLE"
15126323,"BARB WIRE FENCE, TEE POST"
15126348,"ORANGE METAL FENCE"
15126354,"ELECTRIC POLE"
15126363,"TROXLAR 3440"
15126412,"MAIL BOX DAMAGED"
15126430,"HURRICAN FENCE"
15126466,"4 LARGE POST AND GATE"
15126484,"SIGN"
15126484,"FENCE"
15126487,"STEEL GUARDRAIL AND WOOD POSTS"
15126490,"HOLE ON BASE OF LUMINAIRE POLE"
15126535,"ROAD SIGN"
15126550,"BARBED WIRE FENCE AND POST"
15126568,"CHAIN LINK FENCE AND YARD DAMAGE"
15126568,"LIGHT POLE"
15126588,"STOP SIGN"
15126588,"FRONT LAWN"
15126602,"CABLE BARRIER POSTS"
15126604,"SIGNAL LIGHT"
15126634,"STEPS AND RAILING"
15126680,"WOODEN UTILITY POLE"
15126689,"CYCLONE FENCE DAMAGE"
15126689,"MATERIAL CLEAN UP"
15126705,"GUARD RAIL"
15126717,"FENCE"
15126729,"RESIDENTIAL LIGHT POLE"
15126738,"CHAINLINK FENCE"
15126738,"POWER POLE GUIDEWIRE"
15126753,"SPEED LIMIT SIGN"
15126822,"BARRIER SIGN"
15126836,"WOODEN POLE OF RESIDENCE OVERHANG"
15126836,"WOODEN BACKYARD FENCE"
15126866,"15 FT CATTLE FENCE"
15126873,"STOP SIGN"
15126890,"LIGHT POLE"
15126904,"STOP SIGN"
15126904,"ROCKWALL"
15126939,"NO PARKING SIGN/POLE"
15126939,"FENCE"
15126939,"WIRING"
15126956,"BUSINESS WINDOW"
15126963,"LANDSCAPING"
15126989,"ELECTRICAL BOXES"
15126989,"LANDSCAPING"
15127002,"GUARD RAIL"
15127047,"DO NOT ENTER SIGN"
15127047,"ROAD INDICATOR SIGN"
15127049,"DAMAGE TO GARAGE"
15127051,"LIGHT POLE"
15127129,"LIGHT POLE"
15127137,"SCRATCHES TO BRICK EXTERIOR"
15127174,"STOP SIGN"
15127183,"CENTER POINT POLE/POLE #513964"
15127224,"GUARDRAIL"
15127250,"DURACRAFT FUNTASTIC BOAT"
15127353,"TENSION CABLE BARRIER"
15127353,"FIVE VERTICAL SUPPORT POLES"
15127523,"UTILITY POLE #4055650 3684721"
15127540,"8 WOODEN POST & GUARDRAIL"
15127546,"LIGHT POLE"
15127583,"ARROW SIGN"
15127592,"DENTED PARKING LOT #6 SIGN"
15127593,"STREET SIGN"
15127609,"BUSINESS DISPLAY SIGN"
15127610,"HOUSE AND PROPERTY"
15127614,"CINDERBLOCK FENCING"
15127624,"FENCE"
15127624,"POLE'S"
15127699,"BRICK MAIL BOX"
15127758,"ONE WAY SIGN"
15127760,"SECURITY CAMERA"
15127760,"BRICK PILLAR"
15127765,"DAMAGE TO TREE"
15127771,"4940 8TH ST RESIDENCE"
15127772,"TELEPHONE POLE"
15127772,"ROCKS AND CHAINLINK FENCE"
15127773,"FLOWER BED"
15127786,"LIGHT POLE"
15127793,"HOV WALL"
15127805,"LIGHT POLE AT THE SOUTHBOUND REST AREA"
15127854,"STREET LIGHTS AT TEXAS AND BUDDY HOLLY"
15127886,"GAS METER"
15127897,"40FT OF GUARD RAIL / 6 POLES"
15127906,"CHURCH SIGN"
15127920,"DAMAGED METAL WALL FRAMES / CARGO STRAPS"
15127938,"PORCH SUPPORT POST"
15127966,"BENT METAL GAS LINE"
15127966,"DAMAGE TO A 4 FT TALL CHAIN LINK FENCE"
15127969,"GUARD RAIL"
15127978,"MAIL BOXES"
15127998,"TELEPHONE POLE"
15128001,"ELECTRIC POLE"
15128041,"DAMAGE TO TREE IN FRONT YARD"
15128068,"1- DELINEATOR"
15128082,"STREET SIGN"
15128082,"BRICK FENCE POSTS"
15128136,"GAS LINE"
15128139,"SOUTHWEST SIDE OF RESIDENCE"
15128198,"GUARD RAIL"
15128228,"GUARD RAIL"
15128244,"10623 S EVERS PARK DR WEST EXTERIOR WALL"
15128244,"LIGHT POLE"
15128261,"STRUCK ELECTRONIC CONSTRUCTION SIGN"
15128271,"PAINT TRANSFER"
15128273,"FREEWAY GUARD RAIL"
15128301,"BRICK WALL"
15128355,"LIGHT POLE"
15128361,"FLAG POLE"
15128385,"BOAT"
15128385,"MAILBOXES"
15128386,"UTILITY POLE #37847427541"
15128386,"MAILBOX"
15128386,"MAILBOX # 2"
15128421,"APPROXIMATELY 40' OF CONSTRUCTION FENCE"
15128421,"APPROXIMATELY 40' OF ROCK WALL(6"" HIGH)"
15128436,"HOUSE / BRICK DAMAGE"
15128468,"BROKEN WOODEN FENCE"
15128519,"GUARDRAIL"
15128537,"POWER POLE"
15128662,"YARD"
15128700,"HOUSES"
15128707,"UTILITY POLE"
15128711,"CURVE SIGN"
15128711,"FENCE"
15128716,"CHAINLINK FENCE"
15128772,"DAMAGED GAURD RAIL"
15128800,"BARRIER"
15128819,"MAILBOX"
15128845,"PIPE FENCE"
15128854,"GUARDRAIL"
15128905,"10 FEET OF GAURD RAIL"
15128906,"GRASS LAWN & TREE"
15128914,"LIGHT POLE"
15128917,"BUSHES"
15128946,"LIGHT POLE"
15128946,"GUARD RAIL"
15128953,"CENTER BARRIER"
15128962,"FENCE"
15129059,"HANDICAP CROSSING CAUTION SIGN"
15129059,"GAS LINE MARKER SIGN"
15129069,"STOP SIGN"
15129083,"BARREL ATTENUATOR"
15129116,"GUARDRAIL"
15129188,"BROKEN U TURN SIGN"
15129282,"MAILBOXES"
15129283,"STOP SIGN"
15129305,"GUARDRAIL / WOODEN POST"
15129331,"CHAIN LINK FENCE"
15129337,"LANDSCAPING"
15129388,"SMALL TREE"
15129388,"STREET SIGN/STOP SIGN"
15129392,"UTILITY POLE"
15129392,"PILLAR"
15129422,"CITY OF AUSTIN FIRE HYDRANT"
15129469,"PEDESTRIAN CROSS SIGNAL"
15129470,"CROSSWALK SIGNAL LIGHT"
15129505,"GUARDRAIL"
15129512,"GUARD RAIL"
15129532,"BRICK WALL / LANDSCAPING"
15129579,"CHAIN LINK FENCE"
15129579,"WOOD FENCE"
15129584,"FENCE POST"
15129617,"GUARD RAIL"
15129618,"BLACK MAILBOX WITH WOODEN POLE"
15129642,"METAL FENCE"
15129643,"STOP SIGN"
15129657,"NO PARKING SIGN"
15129660,"ABOUT 20' IRON FENCING"
15129687,"VOLTAGE METER POLE #8554 1/2"
15129726,"DAMAGED HOUSE BRICK"
15129726,"SHRUB"
15129729,"FENCE POST"
15129768,"PLANTS"
15129819,"FENCE"
15129866,"STREET SIGNAL LIGHT"
15129870,"WOODEN FENCE"
15129886,"CABLE WIRE"
15129899,"TREE"
15129899,"SIGN"
15129920,"18200 WALDEN FOREST DR (MEDIAN)"
15129958,"CENTER CONCRETE BARRIER"
15129980,"SCUFFS AND SCRAPES TO LEFT WALL"
15129984,"DAMAGED FENCE AND LANDSCAPING"
15129986,"CENTER GUARD RAILS"
15129994,"FIRE HYDRANT"
15130013,"ROAD SIGN"
15130043,"BARBED WIRE FENCE"
15130061,"GUARDRAILS"
15130098,"CAUTION CHURCH SIGN"
15130098,"SPEED LIMIT SIGN"
15130128,"SHELTERED CITIBUS STOP"
15130128,"TELEPHONE POLE"
15130151,"METAL GUARDRAIL"
15130222,"ATTENUATOR"
15130223,"ROADWAY SIGNS"
15130247,"LANE END SIGN"
15130247,"CONCRETE BARRIER"
15130315,"GUARDRAIL"
15130388,"1-12FT SEC CONCRETE BARRIER WALL"
15130397,"CONCRETE PILLAR CLOSET TO INTERSECTION"
15130431,"UTILITY POLE"
15130431,"TRAFFIC LIGHT"
15130481,"LIGHT POST IN LOT. $3000 REPLA"
15130599,"MAILBOX"
15130677,"FRONT GATE TO 1775 STONEWALL VALLEY"
15130681,"WARNING SIGN"
15130710,"FENCE"
15130710,"MAIL BOX"
15130710,"AT&T UNDERGROUND WIRING"
15130765,"BARB WIRE FENCE"
15130885,"BAYOU EXIT GATE"
15130980,"MAIL BOX"
15130980,"GARAGE DOOR"
15130991,"BRICK WALL"
15131009,"T-POST, FENCING, PRESSURE TANK, TREE"
15131010,"3 SMALL SIGNS"
15131029,"HEIGHT SIGN"
15131035,"CEMENT BLOCK WALL"
15131035,"BRICK MAILBOX"
15131064,"LIGHT POLE # 299648"
15131091,"BARBED WIRE FENCE"
15131109,"TRAFFIC LIGHT CONTROL BOX"
15131114,"RAIL ROAD TRACKS"
15131147,"GAS PUMP #3"
15131156,"METAL POLE"
15131164,"SHOULDER BARRICADE"
15131187,"EXTERIOR SIDE WALL OF RESIDENCE"
15131198,"POLE RETAINER"
15131216,"SIGNAL LIGHT POLE"
15131242,"LIGHT POLE"
15131244,"CONCRETE DRIVEWAY"
15131244,"BRICK MAILBOX"
15131298,"SIGNAL LIGHT POLE"
15131301,"POWER POLE BROKEN OFF"
15131301,"SEVERAL SHRUBS AND POTTED PLANTS"
15131301,"GAS METER BROKEN FROM GAS LINE"
15131396,"1 MAIL BOX / 1 FENCE/ 2 WINDOWS"
15131396,"1 MAILBOX"
15131444,"METAL TRACK ATTENUATOR"
15131542,"TREE/SHRUBS"
15131553,"FENCE"
15131566,"RETAINING WALL"
15131568,"DELINEATOR POST"
15131568,"MAILBOX"
15131640,"TREE"
15131644,"GUARDRAIL"
15131713,"CABLE BARRIER"
15131738,"CONCRETE DIVIDER-6 FT"
15131746,"COUNTY RD SIGN"
15131746,"MAILBOX"
15131746,"MAILBOX"
15131773,"CONCRETE WALL"
15131791,"WHITE POLE DIVIDER"
15131795,"BARBED WIRE FENCE"
15131795,"ELECTRICAL POLE"
15131800,"CHAIN LINK FENCE AND LANDSCAPING"
15131818,"CABLE BARRIER"
15131860,"GUARDRAIL"
15131882,"LIGHT FIXTURE"
15131901,"HOUSE"
15131904,"CONCRETE BARRIER/SCUFF MASRKS"
15131919,"KNOCKED DOWN 30' OF IRON FENCE"
15131922,"FENCE AND POSTS"
15131973,"LIGHT POLE #568311"
15132085,"GUARD RAILING"
15132106,"FENCE"
15132151,"CONCRETE BARRIER"
15132169,"DELINEATER POLES"
15132169,"JERSEY BARRIER"
15132170,"TREES AND SHRUBS"
15132177,"IRON FENCE"
15132179,"SAFETY BARRELS"
15132203,"GUARD RAIL"
15132216,"JERSEY BARRIER"
15132269,"TREE/LANDSCAPE"
15132312,"ROAD SIGN POLE"
15132354,"STOP LIGHT POLE"
15132365,"GUARDRAIL"
15132365,"METRO BUS STOP SIGN"
15132396,"HOUSE/RESIDENCE"
15132435,"FREEWAY EXIT SIGN"
15132449,"HOUSE"
15132461,"TRE STREET SIGN"
15132486,"TREE ($300 IN DAMAGE)"
15132567,"POWER POLE"
15132634,"DOWNED TRAFFIC CONTROL SIGN"
15132760,"POWER LINE POLE  678076"
15132788,"POLE"
15132793,"TRAFFIC SIGNS"
15132866,"AEP WOODEN LIGHT POLE  #48913244520711"
15132873,"YIELD SIGN AND POLE"
15132884,"SIDE OF THE HOUSE IMPACT"
15132893,"IMPACT WATER CUSHION"
15132943,"DAMAGED CHAINLINK FENCE"
15132943,"DESTROYED MAILBOX"
15132943,"ELECTRICAL POLE"
15132943,"DESTROYED MAILBOX"
15132958,"PROPERTY FENCE AND SUPPLIES"
15132958,"COLORADO RIVER CONSTRUCTORS"
15132961,"TELEPHONE JUNCTION BOX"
15132968,"CONCRETE STRUCTURE"
15132977,"STREET SIGN"
15132983,"DECORATIVE  ONE WAY SIGN"
15133009,"TRAFFIC CONTROL SIGN"
15133009,"WOODEN LIGHT POST"
15133049,"GUARD RAIL"
15133072,"LANDSCAPING"
15133081,"DAMAGED FENCE"
15133089,"FENCE"
15133101,"POWER POLE"
15133140,"FENCE"
15133198,"FENCE"
15133214,"ATTENUATOR"
15133226,"ATTENUATOR"
15133232,"TRAFFIC LIGHT POLE"
15133245,"GUARD RAIL"
15133259,"UTILITY POLE"
15133275,"4 ""T"" POSTS"
15133275,"APPROX. 30-40' OF BARB WIRE FENCE"
15133275,"MOL MIX LIQUID FEEDER"
15133275,"4 BUILDING TRUSSES"
15133276,"STREET SIGN"
15133276,"LIGHT POLE"
15133289,"GUARD RAIL"
15133292,"TRANSFORMER BOX"
15133310,"GUIDE  CABLE"
15133346,"20 FEET OF FENCE"
15133346,"WELDER AND TRAILER"
15133424,"CONCRETE BARRIER"
15133429,"CHURCH SIGN"
15133466,"INTERSTATE EXIT SIGN"
15133531,"WIRE FENCE"
15133554,"POWER LINE/POLE"
15133554,"FENCE/POLE"
15133556,"GUARDRAIL"
15133577,"10FT DAMAGED GAURD-RAIL"
15133578,"UTILITY POLE #358465"
15133579,"LIGHT POLE 365417"
15133607,"LIGHT POLE"
15133647,"25FT OF BARB WIRE FENCE"
15133651,"CABLE BARRIER"
15133660,"LIFETIME GATE"
15133773,"CABLE BARRIER"
15133776,"WOODEN FENCE POST AND BARBED WIRE"
15133790,"10 CABLE BARRIER POSTS"
15133807,"GUARD RAIL"
15133809,"FENCE"
15133809,"MAILBOX"
15133815,"FENCE"
15133821,"SCHOOL ZONE SPEED LIMIT SIGN"
15133832,"100 FT. OF SCRATCHES AND CHIPPED WALL"
15133851,"TREE"
15133858,"LIGHT POLE E41T65T"
15133877,"ROAD SIGN"
15133877,"BARBED WIRE FENCE"
15133895,"LIGHT POLE"
15133908,"FIRE HYDRANT"
15133908,"SIGNAL LIGHT  POLE"
15133910,"CENTER POINT  WOOD LIGHT POLE #507732"
15133920,"CROSSWALK ACTIVATION POLE"
15133954,"CEMENT BARRIER"
15133955,"BARBWIRE FENCE"
15133957,"SILVER FIRE HYDRANT"
15133958,"ROCK WALL AT SUNDOWN RANCH"
15133978,"LIGHT POLE"
15133978,"EMERGENCY VEHILCE SIGN"
15133978,"TREE"
15133979,"IRON FENCE"
15134016,"FENCE"
15134045,"CONCRETE BARRIERS"
15134086,"FENCE"
15134094,"STEEL GUARDRAIL"
15134103,"CONCRETE WALL DIVIDER"
15134108,"WOODEN UTILITY POLE W/TRANSFORMER"
15134201,"WALL"
15134218,"NTTA GUARD RAIL"
15134219,"SIGN WITH ARROW TO KENNEDALE"
15134302,"LIGHT POLE AND TRANSFORMER"
15134328,"JERSEY BARRIER"
15134369,"CHAIN LINK FENCE"
15134377,"FENCE"
15134399,"METER PEDASTAL"
15134406,"GUARDRAIL"
15134517,"DOWNED LIGHT POLE"
15134523,"2 FOOT HIGH ROCK WALL"
15134639,"FENCE"
15134662,"STREET (TRUCK ROUTE) SIGN"
15134671,"ROAD SIGN"
15134754,"METAL ELECTRICAL BOX"
15134794,"DECORATIVE ROCK"
15134815,"FIRE HYDRANT"
15134845,"YARD AND HOUSE"
15134876,"HIGHWAY DIVIDER SIGN"
15134903,"HOME"
15134936,"LANDSCAPING / GRAVEL"
15134944,"GUARDRAIL"
15134997,"UTILITY POLE"
15135071,"GUARD RAIL"
15135073,"CONCRETE CURB"
15135076,"BROKEN JERSEY BARRIER"
15135088,"UTILITY POLE"
15135121,"MAIL BOX"
15135127,"STEEL FRAME COMMERCIAL PROPERTY FOR SALE"
15135128,"GUARD RAILING"
15135140,"ELECTRICAL POLE"
15135140,"FIRE HYDRANT"
15135143,"GUARD RAILING"
15135160,"STOP SIGN KNOCKED DOWN"
15135162,"FRONT YARD OF RESIDENCE"
15135163,"FIRE HYDRANT"
15135163,"TREE"
15135167,"BARBED WIRE FENCE"
15135168,"LIGHT POLE"
15135178,"STOP SIGN"
15135199,"FENCE POST"
15135206,"LIGHT POLE"
15135227,"ROAD SIGN"
15135241,"BARBED WIRE FENCE"
15135260,"TRAFFIC CONTROL SIGN"
15135298,"TELEPHONE BOX"
15135299,"IRON FENCE"
15135313,"METAL FENCE"
15135315,"BARBED WIRE FENCE"
15135330,"2 YEILD SIGNS"
15135331,"POWER POLE"
15135339,"OAK TREE"
15135372,"BARBED WIRE FENCE AND POLE"
15135376,"LIGHT POLE"
15135380,"CONCRETE CULVERT"
15135382,"GUY WIRE"
15135419,"METAL PIPE FENCE"
15135422,"CONCRETE IRRIGATION PIPE"
15135445,"STOP SIGN/STREET SIGNS"
15135469,"BARRIER"
15135479,"GAS PIPE EXPOSED"
15135479,"FIRE HYDRANT SNAPPED OFF POST"
15135490,"BARBWIRE FENCE"
15135496,"GUARDRAIL"
15135496,"ELECTRICAL BOX COVER"
15135509,"MOBILE MESSAGE BOARD"
15135509,"ROAD SIGN"
15135509,"GUARDRAIL"
15135514,"GUARDRAIL"
15135515,"COUNTY ROAD SIGN"
15135515,"MAILBOX"
15135530,"30 FT GUARD RAIL"
15135531,"BARBED WIRE FENCE"
15135537,"FENCE DAMAGED"
15135583,"SPEED LIMIT SIGN"
15135583,"FENCE LINE"
15135591,"MAILBOX/FENCE LINE"
15135619,"1995 BAYLINER BOAT"
15135623,"FENCE"
15135634,"5 STRAND BARBWIRE FENCE"
15135650,"BARBED WIRE FENCE"
15135650,"BARBED WIRE FENCE"
15135650,"SIGN"
15135661,"STOP SIGN"
15135661,"WARNING SIGN"
15135666,"GUARDRAIL"
15135720,"EZ RIDER BUS SIGN"
15135720,"EZ RIDER BUS STOP"
15135726,"FENCE"
15135790,"GUARD RAIL"
15135792,"FENCE"
15135810,"CHAINLINK FENCE"
15135821,"30 FT OF BARBED WIRE FENCE"
15135834,"FOUR WOODEN POST"
15135834,"GUARDRAIL (APPR. 50 FT)"
15135843,"CRASH BARRELS"
15135853,"HAND RAIL"
15135874,"WIRE RAILING SECTION"
15135897,"CONCRETE BARRIER-SCRATCHES"
15135898,"CHAIN LINK FENCE"
15135954,"DAMAGE TO IRRIGATION SYSTEM"
15135957,"SCUFFS TO INSIDE WALL"
15136070,"MAIL BOX (CAMERON COUNTY)"
15136075,"200 FT OF 5 STRAND BARB WIRE FENCE"
15136075,"4 WIRE PANELS WITH PIPE"
15136075,"15 T POST"
15136104,"FENCE"
15136104,"TELEPHONE POLE"
15136111,"STOP SIGN"
15136116,"FENCE"
15136146,"PARKING SIGN"
15136146,"LIGHT POLE"
15136169,"GUARDRAIL"
15136215,"BARBED WIRE FENCE"
15136248,"POWER POLE"
15136257,"POLE"
15136281,"POST (BARRIER FOR FIRE HYDRANT)"
15136290,"GUARD RAIL"
15136398,"MAILBOX"
15136432,"GUARD RAIL"
15136588,"CHEVRON AND POLES"
15136595,"TRAFFIC CONTROL SIGN"
15136599,"SHOPPING CART"
15136624,"CONCRETE PAVEMENT"
15136635,"CHAIN LINK FENCE"
15136655,"BACKYARD FENCE"
15136662,"INSIDE JERSEY BARRIER"
15136719,"BRIDGE GUARD RAIL"
15136724,"ELECTRIC CROSS WALK SIGN"
15136729,"LIGHT POLE BOX"
15136745,"HIGHWAY SIGN"
15136771,"LANDSCAPING"
15136809,"DESTROYED MAILBOX"
15136842,"GUARDRAIL DAMAGE AT THE CREEK"
15136842,"VEER SIGN"
15136871,"INSIDE JERSEY BARRIER"
15136978,"STOP SIGN"
15136983,"WOODEN RETAINING POLE HIT"
15137056,"BUILDING"
15137060,"CENTER MEDIAN"
15137079,"FENCE"
15137146,"CONCRETE BARRIER"
15137174,"METAL GATE"
15137174,"STREET SIGN"
15137185,"MAINTENANCE BUILDING"
15137242,"TRAFFIC REGULATION SIGN"
15137258,"MAIL BOX"
15137258,"HOUSE WINDOW"
15137261,"TREE"
15137261,"DRAINAGE DITCH GUARDRAIL"
15137261,"AT&T PHONE LINE SIGN"
15137261,"EULESS DRUG FREE/ GUN FREE ZONE SIGN"
15137323,"SWEPCO POLE #26136"
15137348,"SMALL ROAD SIGN"
15137368,"ARROW BOARD/CONES"
15137401,"UTILITY POLE"
15137413,"BARRIER CABLES"
15137423,"DRAIN CULVERT"
15137452,"FENCE"
15137460,"STREET SIGN"
15137460,"LIGHT POLE"
15137463,"MAILBOX"
15137465,"PASTURE FENCE"
15137472,"DELINEATOR DAMAGE"
15137487,"GUARD RAIL"
15137517,"POWER POLE"
15137517,"FIRE HYDRANT"
15137554,"LIGHT POLES"
15137556,"LIGHT POLE"
15137570,"EXTERIOR WALL HIT"
15137570,"SAFETY POLE BENT/WALL HIT"
15137571,"WROUGHT IRON FENCE"
15137617,"LIGHT POLE"
15137618,"LIGHT POLE"
15137642,"HIGHWAY GUARDRAIL"
15137675,"FENCE"
15137678,"TXDOT SIGN"
15137682,"TOWING SIGN"
15137682,"BUSHES"
15137682,"PARKING BOLLARD"
15137683,"TREE"
15137711,"WOODEN PRIVACY FENCE"
15137718,"WOODEN CPS POLE"
15137764,"FENCE"
15137789,"STOP SIGN AND POLE"
15137818,"POWER POLE"
15137835,"FENCE"
15137837,"FENCE"
15137859,"GUARD RAIL DAMAGED"
15137898,"WORK ZONE CRASH ATTENUATOR"
15137910,"SIGN"
15137916,"SIGN"
15137929,"FENCE, POST, AND 2 TREES"
15137985,"WOODEN FENCE"
15138006,"WOODEN FENCING (~25 FEET)"
15138016,"BARRACADE"
15138027,"LIGHT POLE-44618"
15138031,"TURN WARNING SIGN"
15138031,"POLE FENCE POSTS AND BARBED WIRE"
15138051,"STONE MAILBOX"
15138081,"100 FT OF FENCE"
15138127,"LIGHT POLE"
15138129,"TRAFFIC LIGHT"
15138146,"ELECTRIC POLE"
15138193,"SOLID WASTE CONTAINER"
15138215,"CONCRETE WALL"
15138218,"BUSHES"
15138228,"OFF RAMP WALL"
15138356,"ELECTRIC POLE"
15138370,"LEFT INSIDE BARRIER WALL"
15138376,"JERSEY BARRIER"
15138458,"SIGNS POSTED AT INTERSECTION"
15138615,"LOOP 238 INDENTIFICATION SIGN"
15138639,"LIGHT POLE-SCUFFS AND DENTS"
15138679,"LAMP POLE"
15138679,"FENCE"
15138683,"FENCE WATER PIPE"
15138689,"FENCE"
15138689,"FENCE"
15138690,"CABLE GUARD RAIL"
15138769,"DOG AGILITY COURSE"
15138769,"FENCE"
15138842,"FENCE"
15138911,"STATE HIGHWAY SIGNAGE"
15138978,"GUARD FENCE & POST"
15138994,"STOP SIGN $600.00"
15139006,"BRIDGE RAIL"
15139009,"FENCE"
15139012,"CURB DESTROYED"
15139013,"CROSSWALK POLE"
15139024,"MAILBOX"
15139047,"BRICK MAILBOX"
15139071,"2  TREES IN MEDIAN AND  GRASS"
15139074,"CENTER CABLE BARRIER"
15139078,"MAIL BOX"
15139078,"CABLES"
15139078,"TELEPHONE POLE"
15139183,"STOP SIGN"
15139192,"WOOD FENCE"
15139197,"LIGHT POLE"
15139236,"BRICK WALL"
15139252,"BARBED WIRE FENCE"
15139263,"FENCE LINE (APPROX 100 FT)"
15139290,"WATER SPRINKLER/BUSH"
15139290,"METAL SIGN(END OF SCHOOLZONE)"
15139371,"BRICK MAILBOX"
15139386,"BARRIER CABLE & POSTS"
15139388,"METAL FENCE"
15139396,"GUARD RAIL"
15139416,"CENTER CABLE AND POLES"
15139446,"STABALIZER WIRES/CABLES"
15139448,"END TERMINAL"
15139448,"80 FT GUARDRAIL / 10 POSTS"
15139482,"MAILBOXES"
15139482,"MAILBOXES"
15139499,"DAMAGED GAS PUMP"
15139515,"ARROW SIGN"
15139540,"CONCRETE CULVERT"
15139549,"CABLE BARRIER"
15139556,"YELLOW ARROW SIGN"
15139560,"CONCRETE WALL"
15139569,"CONCRETE BARRIER"
15139572,"LIGHT POLE"
15139583,"WRONG WAY SIGN"
15139611,"STEEL PIPE FENCE"
