"CRASH_ID","UNIT_NBR","DRVR_LIC_RESTRIC_ID"
15138341,1,"NONE"
15138356,1,"NONE"
15138359,1,"NONE"
15138359,2,"UNKNOWN"
15138360,1,"NONE"
15138360,2,"NONE"
15138366,1,"UNKNOWN"
15138366,2,"NONE"
15138366,3,"NONE"
15138366,4,"WITH CORRECTIVE LENSES"
15138367,1,"WITH CORRECTIVE LENSES"
15138367,2,"WITH CORRECTIVE LENSES"
15138369,1,"WITH CORRECTIVE LENSES"
15138369,2,"WITH CORRECTIVE LENSES"
15138370,1,"WITH CORRECTIVE LENSES"
15138374,1,"NONE"
15138374,2,"NONE"
15138376,1,"WITH CORRECTIVE LENSES"
15138383,1,"WITH CORRECTIVE LENSES"
15138383,2,"NONE"
15138383,3,"WITH CORRECTIVE LENSES"
15138399,1,"NONE"
15138399,2,"NONE"
15138401,1,"NONE"
15138401,2,"NONE"
15138413,1,"UNLICENSED"
15138413,2,"WITH CORRECTIVE LENSES"
15138421,1,"NONE"
15138421,2,"NO EXPRESSWAY DRIVING (EFF. END 12/31/2016)"
15138421,2,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15138421,2,"VEHICLE NOT TO EXCEED 26,000 LBS GVWR"
15138421,2,"HME EXPIRATION DATE MM/DD/YY"
15138432,1,"WITH CORRECTIVE LENSES"
15138432,3,"UNLICENSED"
15138432,4,"NONE"
15138453,1,"NONE"
15138453,2,"NONE"
15138455,1,"WITH CORRECTIVE LENSES"
15138455,2,"OTHER/OUT OF STATE"
15138458,1,"WITH CORRECTIVE LENSES"
15138458,2,"NONE"
15138458,3,"WITH CORRECTIVE LENSES"
15138461,1,"NONE"
15138461,2,"UNLICENSED"
15138461,3,"WITH CORRECTIVE LENSES"
15138467,1,"NONE"
15138467,2,"NONE"
15138487,1,"NONE"
15138487,2,"UNLICENSED"
15138487,3,"WITH CORRECTIVE LENSES"
15138494,1,"NONE"
15138494,2,"NONE"
15138494,3,"UNLICENSED"
15138496,1,"NONE"
15138496,2,"UNLICENSED"
15138496,3,"NONE"
15138519,1,"UNLICENSED"
15138519,2,"WITH CORRECTIVE LENSES"
15138540,1,"NONE"
15138540,2,"WITH CORRECTIVE LENSES"
15138547,1,"NONE"
15138547,3,"UNLICENSED"
15138561,1,"UNLICENSED"
15138567,1,"LOFS 21 OR OVER"
15138567,2,"OTHER/OUT OF STATE"
15138569,1,"NONE"
15138569,2,"NONE"
15138571,1,"NONE"
15138571,2,"NONE"
15138572,1,"OTHER/OUT OF STATE"
15138572,2,"NONE"
15138584,1,"UNLICENSED"
15138588,1,"NONE"
15138588,2,"UNKNOWN"
15138604,1,"NONE"
15138604,2,"NONE"
15138615,1,"WITH CORRECTIVE LENSES"
15138630,1,"UNLICENSED"
15138639,1,"NONE"
15138644,1,"UNLICENSED"
15138644,2,"NONE"
15138679,1,"WITH CORRECTIVE LENSES"
15138679,2,"NONE"
15138683,1,"OTHER/OUT OF STATE"
15138687,1,"UNLICENSED"
15138687,2,"OTHER/OUT OF STATE"
15138689,1,"WITH CORRECTIVE LENSES"
15138689,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15138689,2,"NONE"
15138690,1,"UNLICENSED"
15138698,1,"WITH CORRECTIVE LENSES"
15138698,2,"WITH CORRECTIVE LENSES"
15138705,1,"WITH CORRECTIVE LENSES"
15138705,2,"NONE"
15138728,1,"UNLICENSED"
15138728,2,"NONE"
15138745,1,"NONE"
15138745,2,"WITH CORRECTIVE LENSES"
15138764,1,"UNLICENSED"
15138764,2,"NONE"
15138769,1,"UNLICENSED"
15138780,1,"NONE"
15138780,2,"NONE"
15138784,1,"NONE"
15138793,1,"NONE"
15138793,2,"WITH CORRECTIVE LENSES"
15138794,1,"UNLICENSED"
15138794,2,"NONE"
15138803,1,"WITH CORRECTIVE LENSES"
15138803,2,"WITH CORRECTIVE LENSES"
15138811,1,"NONE"
15138825,1,"WITH CORRECTIVE LENSES"
15138825,2,"NONE"
15138825,3,"UNLICENSED"
15138825,4,"UNLICENSED"
15138825,5,"NONE"
15138825,7,"NONE"
15138834,1,"UNLICENSED"
15138834,2,"NONE"
15138836,1,"NONE"
15138836,2,"NONE"
15138840,1,"WITH CORRECTIVE LENSES"
15138840,2,"WITH CORRECTIVE LENSES"
15138842,1,"NONE"
15138845,1,"NONE"
15138845,2,"NONE"
15138870,1,"NONE"
15138870,2,"NONE"
15138877,1,"UNLICENSED"
15138877,2,"NONE"
15138894,1,"WITH CORRECTIVE LENSES"
15138894,2,"WITH CORRECTIVE LENSES"
15138911,1,"NONE"
15138914,1,"OCC./ESSENT. NEED DL-NO CMV-SEE COURT ORDER (EFF. END 12/31/2016)"
15138914,2,"WITH CORRECTIVE LENSES"
15138917,1,"NONE"
15138917,2,"NONE"
15138917,3,"WITH CORRECTIVE LENSES"
15138971,1,"NONE"
15138971,2,"NONE"
15138978,1,"UNLICENSED"
15138994,1,"NONE"
15138994,2,"NONE"
15139000,1,"NONE"
15139000,2,"OTHER/OUT OF STATE"
15139002,1,"WITH CORRECTIVE LENSES"
15139002,2,"WITH CORRECTIVE LENSES"
15139003,1,"NONE"
15139003,2,"NONE"
15139003,3,"NONE"
15139006,1,"WITH CORRECTIVE LENSES"
15139006,1,"LOFS 21 OR OVER"
15139006,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
15139009,1,"NONE"
15139011,1,"NONE"
15139011,2,"NONE"
15139012,1,"NONE"
15139013,1,"NONE"
15139014,1,"WITH CORRECTIVE LENSES"
15139014,2,"WITH CORRECTIVE LENSES"
15139014,3,"NONE"
15139020,1,"NONE"
15139020,2,"WITH CORRECTIVE LENSES"
15139020,2,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
15139024,1,"NONE"
15139025,1,"WITH CORRECTIVE LENSES"
15139025,2,"WITH CORRECTIVE LENSES"
15139035,1,"WITH CORRECTIVE LENSES"
15139035,2,"OTHER/OUT OF STATE"
15139039,1,"WITH CORRECTIVE LENSES"
15139039,2,"WITH CORRECTIVE LENSES"
15139041,1,"NONE"
15139041,2,"NONE"
15139047,1,"UNLICENSED"
15139062,1,"UNLICENSED"
15139062,2,"WITH CORRECTIVE LENSES"
15139071,1,"NONE"
15139074,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15139074,3,"NONE"
15139078,1,"UNLICENSED"
15139082,1,"WITH CORRECTIVE LENSES"
15139082,2,"NONE"
15139090,1,"NONE"
15139101,1,"NONE"
15139101,3,"NONE"
15139101,4,"UNLICENSED"
15139106,1,"NONE"
15139106,2,"WITH CORRECTIVE LENSES"
15139113,1,"UNKNOWN"
15139113,2,"UNKNOWN"
15139115,1,"NONE"
15139141,1,"NONE"
15139141,2,"NONE"
15139146,1,"NONE"
15139146,2,"NONE"
15139147,1,"OTHER/OUT OF STATE"
15139147,2,"NONE"
15139174,1,"WITH CORRECTIVE LENSES"
15139174,2,"NONE"
15139174,3,"WITH CORRECTIVE LENSES"
15139183,1,"NONE"
15139183,2,"WITH CORRECTIVE LENSES"
15139184,1,"UNLICENSED"
15139184,2,"OTHER/OUT OF STATE"
15139186,1,"WITH CORRECTIVE LENSES"
15139186,2,"NONE"
15139188,1,"NONE"
15139188,3,"NONE"
15139190,1,"NONE"
15139190,2,"NONE"
15139192,1,"WITH CORRECTIVE LENSES"
15139197,1,"UNLICENSED"
15139202,1,"WITH CORRECTIVE LENSES"
15139206,1,"NONE"
15139206,2,"UNLICENSED"
15139206,3,"NONE"
15139212,1,"OTHER/OUT OF STATE"
15139212,2,"OTHER/OUT OF STATE"
15139223,1,"NONE"
15139223,2,"WITH CORRECTIVE LENSES"
15139223,2,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
15139224,1,"WITH CORRECTIVE LENSES"
15139224,1,"LOFS 21 OR OVER"
15139224,2,"NONE"
15139225,1,"UNLICENSED"
15139225,2,"OTHER/OUT OF STATE"
15139225,3,"OTHER/OUT OF STATE"
15139230,1,"UNLICENSED"
15139230,2,"UNLICENSED"
15139231,1,"NONE"
15139231,2,"UNLICENSED"
15139236,1,"UNLICENSED"
15139249,1,"NONE"
15139252,1,"NONE"
15139255,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139263,1,"UNLICENSED"
15139276,1,"WITH CORRECTIVE LENSES"
15139276,2,"NONE"
15139282,1,"WITH CORRECTIVE LENSES"
15139282,2,"WITH CORRECTIVE LENSES"
15139286,1,"NONE"
15139286,2,"NONE"
15139288,1,"WITH CORRECTIVE LENSES"
15139288,2,"WITH CORRECTIVE LENSES"
15139290,1,"NONE"
15139297,1,"NONE"
15139297,2,"NONE"
15139297,3,"NONE"
15139301,1,"OTHER/OUT OF STATE"
15139301,2,"NONE"
15139313,1,"WITH CORRECTIVE LENSES"
15139313,2,"NONE"
15139313,3,"NONE"
15139314,1,"NONE"
15139314,2,"WITH CORRECTIVE LENSES"
15139317,1,"LOFS 21 OR OVER"
15139317,2,"NONE"
15139319,1,"UNLICENSED"
15139319,2,"WITH CORRECTIVE LENSES"
15139319,3,"NONE"
15139322,1,"NONE"
15139322,2,"UNLICENSED"
15139324,1,"NONE"
15139324,2,"UNLICENSED"
15139325,1,"NONE"
15139325,2,"NONE"
15139328,1,"NONE"
15139329,1,"NONE"
15139329,2,"NONE"
15139329,3,"NONE"
15139333,1,"WITH CORRECTIVE LENSES"
15139333,2,"NONE"
15139335,1,"WITH CORRECTIVE LENSES"
15139335,2,"NONE"
15139335,3,"NONE"
15139352,1,"UNLICENSED"
15139352,2,"WITH CORRECTIVE LENSES"
15139352,3,"NONE"
15139371,1,"NONE"
15139382,1,"NONE"
15139382,3,"NONE"
15139383,1,"UNLICENSED"
15139383,2,"NONE"
15139386,1,"NONE"
15139387,1,"NONE"
15139387,2,"WITH CORRECTIVE LENSES"
15139387,3,"NONE"
15139388,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139391,1,"UNLICENSED"
15139391,2,"WITH CORRECTIVE LENSES"
15139396,1,"NONE"
15139396,2,"NONE"
15139411,1,"UNLICENSED"
15139416,1,"WITH CORRECTIVE LENSES"
15139416,1,"IGNITION INTERLOCK REQUIRED (EFF. END 12/31/2016)"
15139424,1,"WITH CORRECTIVE LENSES"
15139424,1,"UNKNOWN"
15139431,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139431,2,"NONE"
15139437,1,"OTHER/OUT OF STATE"
15139437,2,"WITH CORRECTIVE LENSES"
15139437,2,"AUTOMATIC TRANSMISSION"
15139438,1,"UNLICENSED"
15139438,2,"NONE"
15139443,1,"OTHER/OUT OF STATE"
15139443,2,"OTHER/OUT OF STATE"
15139446,1,"UNLICENSED"
15139446,2,"WITH CORRECTIVE LENSES"
15139447,1,"UNLICENSED"
15139447,2,"NONE"
15139448,1,"OTHER/OUT OF STATE"
15139448,3,"NONE"
15139450,1,"UNLICENSED"
15139450,2,"OTHER/OUT OF STATE"
15139456,1,"UNLICENSED"
15139456,2,"NONE"
15139456,3,"NONE"
15139460,1,"NONE"
15139460,2,"NONE"
15139463,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139463,2,"NONE"
15139471,1,"NONE"
15139471,2,"NONE"
15139477,1,"OTHER/OUT OF STATE"
15139480,1,"NONE"
15139480,2,"NONE"
15139482,1,"NONE"
15139498,1,"OTHER/OUT OF STATE"
15139498,2,"NONE"
15139498,3,"NONE"
15139499,1,"NONE"
15139501,1,"NONE"
15139515,1,"NONE"
15139522,1,"NONE"
15139522,2,"UNLICENSED"
15139523,1,"WITH CORRECTIVE LENSES"
15139524,1,"NONE"
15139524,2,"WITH CORRECTIVE LENSES"
15139528,1,"NONE"
15139528,2,"NONE"
15139540,1,"UNLICENSED"
15139541,1,"UNLICENSED"
15139549,1,"NONE"
15139550,1,"NONE"
15139550,2,"NONE"
15139556,1,"NONE"
15139558,1,"OTHER/OUT OF STATE"
15139558,2,"NONE"
15139560,1,"NONE"
15139561,1,"UNLICENSED"
15139562,1,"NONE"
15139562,2,"NONE"
15139568,1,"NONE"
15139568,2,"NONE"
15139568,3,"NONE"
15139569,1,"UNLICENSED"
15139572,1,"UNLICENSED"
15139572,2,"NONE"
15139579,1,"UNLICENSED"
15139579,2,"NONE"
15139579,3,"WITH CORRECTIVE LENSES"
15139582,1,"NONE"
15139582,2,"NONE"
15139583,1,"NONE"
15139588,1,"UNLICENSED"
15139588,2,"WITH CORRECTIVE LENSES"
15139589,1,"WITH CORRECTIVE LENSES"
15139589,2,"OTHER/OUT OF STATE"
15139590,1,"NONE"
15139590,2,"WITH CORRECTIVE LENSES"
15139594,1,"UNKNOWN"
15139594,2,"UNKNOWN"
15139600,1,"NONE"
15139600,2,"NONE"
15139611,1,"NONE"
15139613,1,"NONE"
15139613,2,"NONE"
15139618,1,"NONE"
15139618,2,"NONE"
15139619,1,"NONE"
15139619,2,"NONE"
15139624,1,"NONE"
15139625,1,"NONE"
15139628,1,"NONE"
15139630,1,"NONE"
15139630,2,"UNLICENSED"
15139642,1,"NONE"
15139642,2,"NONE"
15139645,1,"UNLICENSED"
15139645,2,"WITH CORRECTIVE LENSES"
15139648,1,"WITH CORRECTIVE LENSES"
15139648,2,"NONE"
15139650,1,"NONE"
15139650,2,"WITH CORRECTIVE LENSES"
15139650,3,"WITH CORRECTIVE LENSES"
15139652,1,"NONE"
15139652,2,"NONE"
15139660,1,"OTHER/OUT OF STATE"
15139660,2,"NONE"
15139666,1,"UNLICENSED"
15139666,2,"NONE"
15139670,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139670,2,"WITH CORRECTIVE LENSES"
15139671,1,"NONE"
15139697,1,"OTHER/OUT OF STATE"
15139697,2,"NONE"
15139700,1,"NONE"
15139700,2,"WITH CORRECTIVE LENSES"
15139701,1,"NONE"
15139701,2,"NONE"
15139702,1,"NONE"
15139707,1,"NONE"
15139707,3,"NONE"
15139709,1,"UNLICENSED"
15139709,2,"NONE"
15139710,1,"WITH CORRECTIVE LENSES"
15139711,1,"NONE"
15139711,2,"NONE"
15139713,1,"NONE"
15139713,2,"NONE"
15139714,1,"NONE"
15139714,2,"WITH CORRECTIVE LENSES"
15139715,1,"NONE"
15139716,1,"UNLICENSED"
15139716,2,"WITH CORRECTIVE LENSES"
15139730,1,"NONE"
15139730,2,"NONE"
15139733,1,"NONE"
15139733,2,"NONE"
15139734,1,"WITH CORRECTIVE LENSES"
15139734,2,"WITH CORRECTIVE LENSES"
15139738,1,"NONE"
15139738,2,"NONE"
15139759,1,"UNLICENSED"
15139767,1,"OTHER/OUT OF STATE"
15139767,2,"NONE"
15139768,1,"NONE"
15139768,2,"NONE"
15139769,1,"UNLICENSED"
15139770,1,"NONE"
15139770,2,"UNLICENSED"
15139778,1,"NONE"
15139778,2,"NONE"
15139785,1,"NONE"
15139785,2,"NONE"
15139785,3,"NONE"
15139790,1,"NONE"
15139790,2,"NONE"
15139812,1,"NONE"
15139812,2,"WITH CORRECTIVE LENSES"
15139812,2,"HME EXPIRATION DATE MM/DD/YY"
15139816,1,"NONE"
15139816,2,"NONE"
15139823,1,"NONE"
15139824,1,"NONE"
15139824,2,"NONE"
15139824,3,"NONE"
15139831,1,"NONE"
15139831,2,"NONE"
15139836,1,"NONE"
15139839,1,"WITH CORRECTIVE LENSES"
15139839,1,"LOFS 21 OR OVER"
15139839,2,"NONE"
15139839,3,"WITH CORRECTIVE LENSES"
15139840,1,"UNLICENSED"
15139840,2,"NONE"
15139840,3,"UNLICENSED"
15139844,1,"NONE"
15139849,1,"NONE"
15139850,1,"NONE"
15139850,2,"WITH CORRECTIVE LENSES"
15139851,1,"NONE"
15139851,2,"NONE"
15139855,1,"UNLICENSED"
15139856,1,"WITH CORRECTIVE LENSES"
15139856,2,"WITH CORRECTIVE LENSES"
15139857,1,"NONE"
15139857,2,"OTHER/OUT OF STATE"
15139862,1,"WITH CORRECTIVE LENSES"
15139862,2,"WITH CORRECTIVE LENSES"
15139868,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15139873,1,"WITH CORRECTIVE LENSES"
15139873,2,"OTHER/OUT OF STATE"
15139874,1,"NONE"
15139874,2,"NONE"
15139875,1,"NONE"
15139879,1,"WITH CORRECTIVE LENSES"
15139879,2,"WITH CORRECTIVE LENSES"
15139887,1,"NONE"
15139888,1,"NONE"
15139888,2,"NONE"
15139889,1,"NONE"
15139889,2,"NONE"
15139889,3,"WITH CORRECTIVE LENSES"
15139892,1,"NONE"
15139892,2,"WITH CORRECTIVE LENSES"
15139898,1,"OTHER/OUT OF STATE"
15139898,2,"NONE"
15139898,3,"OTHER/OUT OF STATE"
15139912,1,"NONE"
15139916,1,"NONE"
15139916,2,"UNLICENSED"
15139917,1,"OTHER/OUT OF STATE"
15139942,1,"NONE"
15139942,2,"NONE"
15139944,1,"NONE"
15139944,2,"NONE"
15139950,1,"WITH CORRECTIVE LENSES"
15139950,2,"LOFS 21 OR OVER VEHICLE ABOVE CLASS C"
15139952,1,"NONE"
15139952,2,"UNLICENSED"
15139965,1,"NONE"
15139965,2,"NONE"
15139972,1,"WITH CORRECTIVE LENSES"
15139972,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15139972,1,"IF CMV, SCHOOL BUSES INTERSTATE"
15139972,3,"OTHER/OUT OF STATE"
15139973,1,"NONE"
15139973,2,"NONE"
15139975,1,"NONE"
15139975,2,"NONE"
15139975,3,"NONE"
15139979,1,"UNLICENSED"
15139979,2,"WITH CORRECTIVE LENSES"
15139980,1,"UNLICENSED"
15139980,2,"NONE"
15139983,1,"NONE"
15139983,2,"WITH CORRECTIVE LENSES"
15139983,3,"WITH CORRECTIVE LENSES"
15139986,1,"NONE"
15139986,2,"NONE"
15139989,1,"NONE"
15139989,2,"WITH CORRECTIVE LENSES"
15139991,1,"NONE"
15139991,2,"NONE"
15139994,1,"NONE"
15139994,2,"NONE"
15139996,1,"NONE"
15139996,2,"NONE"
15140001,1,"NONE"
15140001,2,"NONE"
15140007,1,"UNLICENSED"
15140007,3,"UNLICENSED"
15140007,5,"WITH CORRECTIVE LENSES"
15140007,6,"NONE"
15140007,7,"NONE"
15140007,8,"NONE"
15140015,1,"NONE"
15140015,2,"NONE"
15140018,1,"NONE"
15140018,2,"WITH CORRECTIVE LENSES"
15140026,1,"NONE"
15140026,2,"NONE"
15140026,4,"UNKNOWN"
15140030,1,"WITH CORRECTIVE LENSES"
15140030,2,"NONE"
15140030,3,"NONE"
15140037,1,"NONE"
15140037,2,"NONE"
15140038,1,"HME EXPIRATION DATE MM/DD/YY"
15140038,2,"WITH CORRECTIVE LENSES"
15140045,1,"NONE"
15140045,2,"UNLICENSED"
15140045,3,"NONE"
15140052,1,"OTHER/OUT OF STATE"
15140052,2,"WITH CORRECTIVE LENSES"
15140052,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140056,1,"WITH CORRECTIVE LENSES"
15140061,1,"NONE"
15140061,2,"WITH CORRECTIVE LENSES"
15140064,1,"UNLICENSED"
15140064,2,"UNLICENSED"
15140065,1,"NONE"
15140065,2,"NONE"
15140076,1,"NONE"
15140076,2,"NONE"
15140094,1,"WITH CORRECTIVE LENSES"
15140109,1,"NONE"
15140109,2,"OTHER/OUT OF STATE"
15140110,1,"NONE"
15140120,1,"UNLICENSED"
15140120,2,"UNLICENSED"
15140126,1,"WITH CORRECTIVE LENSES"
15140126,2,"WITH CORRECTIVE LENSES"
15140136,1,"NONE"
15140136,3,"NONE"
15140138,1,"NONE"
15140138,2,"OTHER/OUT OF STATE"
15140148,1,"WITH CORRECTIVE LENSES"
15140148,2,"NONE"
15140155,1,"OTHER/OUT OF STATE"
15140155,3,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140160,1,"NONE"
15140160,2,"NONE"
15140161,1,"NONE"
15140161,2,"UNLICENSED"
15140165,1,"NONE"
15140165,3,"WITH CORRECTIVE LENSES"
15140168,1,"WITH CORRECTIVE LENSES"
15140171,1,"UNLICENSED"
15140171,2,"WITH CORRECTIVE LENSES"
15140172,1,"NONE"
15140172,2,"WITH CORRECTIVE LENSES"
15140174,1,"NONE"
15140178,1,"NONE"
15140180,1,"NONE"
15140180,2,"WITH CORRECTIVE LENSES"
15140189,1,"OTHER/OUT OF STATE"
15140189,2,"NONE"
15140189,3,"NONE"
15140193,1,"NONE"
15140193,3,"NONE"
15140196,1,"NONE"
15140196,2,"UNKNOWN"
15140196,3,"NONE"
15140198,1,"UNLICENSED"
15140198,2,"OTHER/OUT OF STATE"
15140207,1,"NONE"
15140207,2,"NONE"
15140213,1,"NONE"
15140213,2,"NONE"
15140218,1,"NONE"
15140218,2,"NONE"
15140219,1,"NONE"
15140219,2,"WITH CORRECTIVE LENSES"
15140221,1,"OTHER/OUT OF STATE"
15140222,1,"NONE"
15140233,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140233,2,"NONE"
15140235,1,"NONE"
15140236,1,"NONE"
15140237,1,"UNLICENSED"
15140237,2,"NONE"
15140240,1,"UNLICENSED"
15140240,2,"UNLICENSED"
15140247,1,"UNLICENSED"
15140247,2,"NONE"
15140248,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140248,2,"WITH CORRECTIVE LENSES"
15140250,1,"WITH CORRECTIVE LENSES"
15140262,1,"NONE"
15140262,2,"UNLICENSED"
15140265,1,"WITH CORRECTIVE LENSES"
15140265,2,"NONE"
15140271,1,"NONE"
15140271,2,"NONE"
15140272,1,"NONE"
15140272,2,"UNLICENSED"
15140272,3,"NONE"
15140286,1,"NONE"
15140286,2,"WITH CORRECTIVE LENSES"
15140290,1,"NONE"
15140290,2,"NONE"
15140293,1,"NONE"
15140293,2,"NONE"
15140295,1,"UNLICENSED"
15140295,2,"NONE"
15140295,3,"NONE"
15140295,4,"WITH CORRECTIVE LENSES"
15140300,1,"OTHER/OUT OF STATE"
15140302,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140302,2,"NONE"
15140303,1,"WITH CORRECTIVE LENSES"
15140303,2,"UNLICENSED"
15140304,1,"WITH CORRECTIVE LENSES"
15140304,2,"NONE"
15140305,1,"UNLICENSED"
15140305,2,"UNLICENSED"
15140306,1,"NONE"
15140306,2,"UNLICENSED"
15140311,1,"NONE"
15140311,2,"OTHER/OUT OF STATE"
15140314,1,"NONE"
15140314,2,"NONE"
15140315,1,"NONE"
15140315,3,"NONE"
15140320,1,"NONE"
15140321,1,"WITH CORRECTIVE LENSES"
15140321,2,"NONE"
15140329,1,"NONE"
15140329,2,"NONE"
15140339,1,"WITH CORRECTIVE LENSES"
15140339,2,"WITH CORRECTIVE LENSES"
15140339,3,"NONE"
15140344,1,"NONE"
15140344,2,"NONE"
15140348,1,"NONE"
15140348,2,"WITH CORRECTIVE LENSES"
15140353,1,"NONE"
15140353,2,"UNLICENSED"
15140363,1,"NONE"
15140363,2,"OTHER/OUT OF STATE"
15140363,3,"NONE"
15140363,4,"NONE"
15140363,5,"NONE"
15140369,1,"NONE"
15140369,2,"NONE"
15140371,1,"NONE"
15140371,2,"NONE"
15140372,1,"WITH CORRECTIVE LENSES"
15140372,2,"NONE"
15140372,3,"WITH CORRECTIVE LENSES"
15140374,1,"UNLICENSED"
15140374,2,"NONE"
15140384,1,"OTHER/OUT OF STATE"
15140384,2,"NONE"
15140384,3,"NONE"
15140389,1,"NONE"
15140397,1,"WITH CORRECTIVE LENSES"
15140397,2,"NONE"
15140398,1,"LOFS 21 OR OVER"
15140398,2,"NONE"
15140399,1,"NONE"
15140399,2,"UNLICENSED"
15140399,3,"UNLICENSED"
15140401,1,"WITH CORRECTIVE LENSES"
15140401,2,"NONE"
15140403,1,"UNLICENSED"
15140405,1,"NONE"
15140405,2,"WITH CORRECTIVE LENSES"
15140413,1,"NONE"
15140424,1,"NONE"
15140449,1,"LOFS 21 OR OVER VEHICLE ABOVE CLASS B"
15140449,2,"NO AIR BRAKE EQUIPPED CMV"
15140450,1,"WITH CORRECTIVE LENSES"
15140450,2,"WITH CORRECTIVE LENSES"
15140462,1,"NONE"
15140462,2,"WITH CORRECTIVE LENSES"
15140462,3,"WITH CORRECTIVE LENSES"
15140464,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15140464,2,"WITH CORRECTIVE LENSES"
15140469,1,"OTHER/OUT OF STATE"
15140471,1,"NONE"
15140480,1,"NONE"
15140480,2,"OTHER/OUT OF STATE"
15140496,1,"WITH CORRECTIVE LENSES"
15140496,2,"NONE"
15140498,1,"NONE"
15140498,2,"NONE"
15140499,1,"WITH CORRECTIVE LENSES"
15140499,1,"OCC./ESSENT. NEED DL-NO CMV-SEE COURT ORDER (EFF. END 12/31/2016)"
15140514,1,"NONE"
15140523,1,"UNLICENSED"
15140531,1,"UNLICENSED"
15140531,2,"WITH CORRECTIVE LENSES"
15140546,1,"WITH CORRECTIVE LENSES"
15140546,2,"NONE"
15140547,1,"NONE"
15140547,2,"NONE"
15140551,1,"NONE"
15140551,2,"NONE"
15140551,3,"NONE"
15140558,1,"NONE"
15140558,2,"NONE"
15140559,1,"NONE"
15140559,2,"NONE"
15140559,3,"NONE"
15140563,1,"NONE"
15140563,2,"NONE"
15140567,1,"NONE"
15140567,2,"NONE"
15140568,1,"NONE"
15140568,2,"WITH CORRECTIVE LENSES"
15140571,1,"UNLICENSED"
15140571,2,"NONE"
15140575,1,"WITH CORRECTIVE LENSES"
15140575,2,"WITH CORRECTIVE LENSES"
15140579,1,"NONE"
15140579,2,"NONE"
15140581,1,"NONE"
15140581,2,"NONE"
15140583,1,"NONE"
15140583,2,"NONE"
15140607,1,"UNLICENSED"
15140615,1,"NONE"
15140615,2,"NONE"
15140618,1,"WITH CORRECTIVE LENSES"
15140618,2,"OTHER"
15140619,1,"LOFS 21 OR OVER"
15140619,2,"NONE"
15140625,1,"UNLICENSED"
15140625,2,"UNLICENSED"
15140625,3,"NONE"
15140630,1,"UNLICENSED"
15140630,2,"NONE"
15140634,1,"LOFS 21 OR OVER VEHICLE ABOVE CLASS C"
15140638,1,"NONE"
15140638,2,"NONE"
15140638,3,"NONE"
15140641,1,"NONE"
15140641,2,"WITH CORRECTIVE LENSES"
15140655,1,"NONE"
15140655,2,"NONE"
15140655,3,"NONE"
15140661,1,"NONE"
15140661,2,"NONE"
15140669,1,"WITH CORRECTIVE LENSES"
15140669,2,"NONE"
15140672,1,"UNLICENSED"
15140675,1,"NONE"
15140675,2,"WITH CORRECTIVE LENSES"
15140677,1,"NONE"
15140677,2,"NONE"
15140685,1,"NONE"
15140685,2,"NONE"
15140685,3,"NONE"
15140692,1,"UNLICENSED"
15140692,2,"NONE"
15140692,3,"NONE"
15140696,1,"UNLICENSED"
15140702,1,"UNLICENSED"
15140702,2,"WITH CORRECTIVE LENSES"
15140703,1,"UNLICENSED"
15140703,2,"UNLICENSED"
15140704,1,"NONE"
15140704,2,"UNLICENSED"
15140704,3,"NONE"
15140711,1,"UNLICENSED"
15140712,1,"WITH CORRECTIVE LENSES"
15140713,1,"NONE"
15140713,2,"NONE"
15140714,1,"NONE"
15140714,2,"NONE"
15140716,1,"UNLICENSED"
15140716,2,"OTHER/OUT OF STATE"
15140719,1,"NONE"
15140719,2,"NONE"
15140722,1,"NONE"
15140722,2,"NONE"
15140723,1,"NONE"
15140725,1,"NONE"
15140725,2,"NONE"
15140726,1,"NONE"
15140726,2,"NONE"
15140726,3,"NONE"
15140727,1,"NONE"
15140740,1,"UNLICENSED"
15140740,2,"NONE"
15140743,1,"UNLICENSED"
15140751,1,"NONE"
15140751,2,"NONE"
15140754,1,"WITH CORRECTIVE LENSES"
15140754,2,"NONE"
15140755,1,"NONE"
15140755,3,"NONE"
15140760,1,"NONE"
15140760,2,"NONE"
15140771,1,"WITH CORRECTIVE LENSES"
15140772,1,"NONE"
